MSSubClass,OverallQual,OverallCond,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,SalePrice
20,7,5,0,0,1372,1372,1372,0,0,1372,0,0,2,0,3,1,6,0,2,529,0,140,0,0,0,0,0,5,250580
20,5,6,828,0,174,1002,1002,0,0,1002,1,0,1,0,3,1,5,0,2,902,0,0,0,0,0,0,0,8,148500
20,8,5,0,0,1638,1638,1646,0,0,1646,0,0,2,0,3,1,6,1,3,870,192,80,0,0,0,0,0,11,248900
20,4,5,932,0,108,1040,1120,0,0,1120,1,0,1,1,3,1,5,0,2,544,168,0,0,0,0,0,400,5,129000
60,5,6,0,0,0,0,1547,720,53,2320,0,0,2,0,2,1,7,1,2,672,120,144,0,0,0,0,0,5,169000
60,7,5,750,0,300,1050,1062,887,0,1949,1,0,2,1,3,1,8,1,2,574,156,90,0,0,0,0,0,6,236000
20,5,5,0,0,894,894,894,0,0,894,0,0,1,0,2,1,5,0,1,308,0,0,0,0,0,0,0,8,109500
60,6,5,505,0,299,804,804,878,0,1682,0,0,2,1,3,1,7,0,2,523,0,77,0,0,0,0,0,6,200500
20,5,7,0,0,105,105,910,0,0,910,0,0,1,0,3,1,5,0,2,414,196,0,150,0,0,0,0,10,116000
40,5,7,375,0,457,832,1036,0,232,1268,0,0,1,0,3,1,6,1,1,288,0,28,0,0,0,0,0,9,133000
50,5,6,0,0,676,676,676,455,0,1131,0,0,1,1,3,1,5,0,1,200,26,0,0,0,0,0,0,8,66500
60,8,5,64,0,1120,1184,1184,1426,0,2610,0,0,2,1,4,1,11,1,2,550,208,364,0,0,0,0,0,8,303477
20,4,5,633,0,431,1064,1040,0,0,1040,1,0,1,0,3,1,5,0,2,648,0,0,0,0,0,0,0,1,132250
60,9,5,1170,0,292,1462,1462,762,0,2224,1,0,2,1,4,1,10,1,3,738,184,0,0,0,0,0,0,6,350000
85,5,7,899,0,210,1109,1155,0,0,1155,1,0,1,0,3,1,6,0,2,576,192,0,0,0,0,0,400,6,148000
20,5,8,646,0,218,864,864,0,0,864,1,0,1,0,3,1,6,0,1,336,0,0,0,0,0,0,0,7,136500
20,5,5,980,0,110,1090,1090,0,0,1090,1,0,1,1,2,1,5,0,2,450,0,49,0,0,0,0,0,6,157000
50,7,5,902,0,254,1156,1187,530,0,1717,0,0,2,1,3,1,7,1,2,400,168,36,0,0,0,0,0,4,187500
60,6,5,0,0,808,808,808,785,0,1593,0,0,2,1,3,1,7,1,2,389,342,40,0,0,0,0,0,12,178000
75,4,5,0,0,795,795,954,795,481,2230,1,0,1,0,5,1,10,0,1,440,0,188,0,0,0,0,0,3,118500
20,5,5,432,0,460,892,892,0,0,892,0,0,1,0,3,1,5,0,1,288,0,0,0,0,0,0,0,7,100000
120,9,5,1238,0,460,1698,1709,0,0,1709,1,0,2,0,2,1,5,1,2,506,97,65,0,0,0,0,0,1,328900
90,5,5,528,0,1098,1626,1712,0,0,1712,0,0,2,0,4,2,8,0,2,588,272,54,0,0,0,0,0,6,145000
50,5,7,0,0,816,816,872,521,0,1393,0,0,1,1,3,1,8,0,1,300,121,0,0,0,265,0,0,4,135500
20,8,6,351,823,1043,2217,2217,0,0,2217,1,0,2,0,4,1,8,1,2,621,81,207,0,0,224,0,0,10,268000
20,6,4,1024,0,481,1505,1505,0,0,1505,1,0,1,0,2,1,6,1,2,505,0,0,0,162,0,0,0,2,149500
50,5,7,0,0,672,672,672,252,0,924,0,0,1,0,3,1,6,1,2,576,0,0,0,0,0,0,2000,7,122900
60,6,5,226,500,192,918,918,765,0,1683,0,0,2,1,3,1,7,1,2,440,243,0,0,0,0,0,0,7,172500
20,6,8,663,0,396,1059,1068,0,0,1068,0,1,1,0,3,1,6,0,1,264,192,0,0,0,0,0,0,2,154500
20,5,5,1064,0,319,1383,1383,0,0,1383,1,0,1,0,3,1,6,1,1,354,511,116,0,0,0,0,0,6,165000
90,5,5,0,0,0,0,1535,0,0,1535,0,0,2,0,4,2,8,0,2,400,0,0,0,0,0,0,0,6,118858
60,6,5,400,0,380,780,983,813,0,1796,1,0,1,1,4,1,8,1,2,483,0,50,0,0,0,0,0,10,140000
30,4,6,285,0,666,951,951,0,0,951,0,0,1,0,2,1,6,0,1,327,0,28,0,0,0,0,0,4,106500
90,5,5,0,0,0,0,1120,1120,0,2240,0,0,2,0,6,2,12,0,2,528,154,0,0,0,0,0,0,6,142953
20,9,5,2188,0,142,2330,2364,0,0,2364,1,0,2,1,2,1,11,2,3,820,0,67,0,0,0,0,0,3,611657
20,5,7,465,0,447,912,1236,0,0,1236,0,0,1,0,3,1,6,1,1,288,0,0,0,0,0,0,0,6,135000
20,4,6,322,0,536,858,858,0,0,858,0,0,1,0,2,1,4,0,1,684,0,0,0,0,0,0,0,6,110000
20,5,7,860,0,132,992,1306,0,0,1306,1,0,1,0,2,1,5,0,1,756,0,0,0,0,0,0,0,5,153000
60,7,5,0,0,783,783,807,702,0,1509,0,0,2,1,3,1,8,1,2,393,0,75,0,0,0,0,0,7,180000
20,7,5,0,0,1670,1670,1670,0,0,1670,0,0,2,0,3,1,7,1,3,690,144,60,0,0,0,0,0,8,240000
20,5,6,599,0,277,876,902,0,0,902,0,0,1,0,3,1,6,0,1,288,0,0,0,0,0,0,0,8,125500
20,5,5,354,290,412,1056,1063,0,0,1063,1,0,1,0,3,1,6,0,1,280,0,0,164,0,0,0,0,2,128000
20,8,5,63,0,1560,1623,1636,0,0,1636,1,0,2,0,3,1,8,1,3,865,0,60,0,0,0,0,0,6,255000
50,7,7,223,0,794,1017,1020,1037,0,2057,0,0,1,1,3,1,6,1,1,180,0,0,0,0,322,0,0,6,250000
20,5,5,301,324,239,864,902,0,0,902,1,0,1,0,2,1,5,0,2,484,164,0,0,0,0,0,0,6,131000
60,6,5,0,0,742,742,742,742,0,1484,0,0,2,1,3,1,8,1,2,390,36,24,0,0,0,0,0,6,174000
90,5,5,443,0,662,1105,1105,1169,0,2274,0,0,2,0,5,2,12,0,2,480,0,0,0,0,0,0,0,1,154300
20,5,7,196,0,1072,1268,1268,0,0,1268,0,0,1,1,3,1,5,0,1,252,173,0,0,0,0,0,0,10,143500
30,5,7,489,0,279,768,1015,0,0,1015,0,0,1,0,3,1,6,0,1,450,0,0,112,0,120,0,620,7,88000
90,5,6,284,0,717,1001,1001,1001,0,2002,0,0,2,0,4,2,8,0,3,871,0,0,0,0,0,0,0,8,145000
160,6,5,294,0,318,612,612,612,0,1224,0,0,2,1,2,1,4,0,2,528,0,234,0,0,0,0,0,6,173733
160,4,5,0,0,546,546,546,546,0,1092,0,0,1,1,3,1,6,0,1,286,0,0,0,0,0,0,0,1,75000
20,2,3,50,0,430,480,480,0,0,480,1,0,0,0,1,1,4,0,1,308,0,0,0,0,0,0,0,10,35311
20,4,6,1059,0,75,1134,1229,0,0,1229,0,0,1,0,3,1,6,0,1,284,0,0,0,0,0,0,0,4,135000
60,7,5,48,634,422,1104,912,1215,0,2127,1,0,2,1,4,1,8,1,3,833,72,192,224,0,0,0,0,11,238000
20,6,8,528,411,245,1184,1414,0,0,1414,1,0,1,0,3,1,6,1,2,601,0,51,0,0,190,0,0,5,176500
60,6,5,814,0,114,928,936,785,0,1721,0,1,2,1,3,1,7,0,2,471,300,87,0,0,0,0,0,7,201000
90,5,7,1084,0,188,1272,1272,928,0,2200,2,0,2,2,4,2,9,0,0,0,0,70,0,0,0,0,0,9,145900
20,6,5,28,0,1288,1316,1316,0,0,1316,0,0,2,0,3,1,6,1,2,397,100,0,0,23,0,0,0,10,169990
120,6,5,165,841,598,1604,1617,0,0,1617,1,0,2,0,2,1,5,1,2,533,0,69,0,0,0,0,0,7,193000
20,6,6,625,1061,0,1686,1686,0,0,1686,1,0,2,0,3,1,7,1,2,612,384,131,0,0,0,0,0,5,207500
20,5,6,767,93,266,1126,1126,0,0,1126,0,1,2,0,3,1,6,0,2,540,180,0,0,0,0,0,0,3,175000
60,8,5,0,0,1181,1181,1234,1140,0,2374,0,0,2,1,4,1,10,1,3,656,104,100,0,0,0,0,0,5,285000
60,7,5,552,0,280,832,1098,880,0,1978,0,0,2,1,4,1,9,1,2,486,0,43,0,0,0,0,0,4,176000
20,8,5,0,0,1753,1753,1788,0,0,1788,0,0,2,0,3,1,7,1,2,522,202,151,0,0,0,0,0,6,236500
60,7,5,0,0,964,964,993,1243,0,2236,0,0,2,1,4,1,8,1,2,642,0,0,0,0,0,0,0,11,222000
20,8,5,16,0,1450,1466,1466,0,0,1466,0,0,2,0,3,1,7,0,3,610,100,18,0,0,0,0,0,7,201000
20,5,6,338,466,121,925,925,0,0,925,0,1,1,0,2,1,5,0,1,429,0,0,0,0,0,0,0,7,117500
20,9,5,0,0,1905,1905,1905,0,0,1905,0,0,2,0,3,1,8,1,3,788,0,191,0,0,0,0,0,3,320000
20,7,5,20,0,1480,1500,1500,0,0,1500,0,0,2,0,3,1,6,0,2,570,192,36,0,0,0,0,0,8,190000
20,7,7,425,0,160,585,2069,0,0,2069,1,0,2,0,4,1,9,1,2,505,0,0,0,0,0,0,0,11,242000
30,4,5,0,0,600,600,747,0,0,747,0,0,1,0,1,1,5,0,2,528,0,0,32,0,0,0,0,6,79900
20,7,5,833,0,343,1176,1200,0,0,1200,1,0,2,0,2,1,5,0,2,555,0,41,0,0,0,0,0,8,184900
60,7,5,341,0,772,1113,1113,858,0,1971,0,0,2,1,3,1,8,1,2,689,0,48,0,0,0,0,0,2,253000
60,7,5,464,0,927,1391,1391,571,0,1962,0,0,2,1,3,1,7,0,3,868,0,90,0,0,0,0,0,8,239799
70,7,7,0,0,1032,1032,1207,1196,0,2403,0,0,2,0,4,1,10,2,1,349,56,0,318,0,0,0,0,6,244400
90,6,5,936,396,396,1728,1728,0,0,1728,0,0,2,0,4,2,8,0,2,574,40,0,0,0,0,0,0,7,150900
60,7,5,772,0,220,992,1022,1038,0,2060,1,0,2,1,3,1,8,1,2,390,0,0,0,168,0,0,0,6,214000
90,4,3,1440,0,0,1440,1440,0,0,1440,2,0,2,0,4,2,8,0,0,0,321,0,0,0,0,0,0,8,150000
90,5,4,0,0,1632,1632,1632,0,0,1632,0,0,2,0,4,2,8,0,2,576,0,0,0,0,0,0,0,6,143000
20,6,6,111,354,354,819,1344,0,0,1344,0,1,1,0,3,1,7,1,2,525,0,118,0,0,233,0,0,1,137500
50,5,6,1088,0,0,1088,1188,561,120,1869,0,0,1,0,2,1,7,0,2,456,48,0,244,0,0,0,0,9,124900
80,5,6,748,294,102,1144,1144,0,0,1144,1,0,1,0,3,1,6,1,1,796,86,0,0,0,0,0,0,3,143000
20,8,5,1300,0,316,1616,1629,0,0,1629,1,0,2,0,3,1,9,1,3,808,0,252,0,0,0,0,0,11,270000
60,7,5,0,0,936,936,936,840,0,1776,0,0,2,1,3,1,7,1,2,474,144,96,0,0,0,0,0,2,192500
20,6,7,982,0,179,1161,1381,0,0,1381,1,0,1,1,3,1,5,1,2,676,0,0,0,0,0,0,0,3,197500
20,5,8,398,149,317,864,864,0,0,864,1,0,1,0,3,1,5,0,2,720,194,0,0,0,0,0,0,7,129000
20,5,5,641,0,187,828,965,0,0,965,1,0,1,0,3,1,6,0,1,300,421,0,0,0,0,0,0,7,119900
85,5,8,660,0,108,768,768,0,0,768,0,1,1,0,2,1,5,0,1,396,192,0,0,0,0,0,0,4,133900
60,5,4,562,193,29,784,1168,800,0,1968,0,1,2,1,4,1,7,1,2,530,305,189,0,0,0,0,400,9,172000
90,6,5,945,0,0,945,980,0,0,980,0,2,2,0,4,0,4,0,0,0,0,0,0,0,0,0,0,10,127500
90,6,6,484,0,495,979,979,979,0,1958,0,0,2,0,4,2,8,0,2,492,0,0,0,0,0,0,0,8,145000
160,6,6,285,0,276,561,561,668,0,1229,0,0,1,1,2,1,5,1,2,462,150,0,0,0,0,0,0,5,124000
20,5,5,417,0,640,1057,1057,0,0,1057,0,0,1,0,3,1,6,0,2,576,0,0,0,0,0,0,0,4,132000
20,7,5,699,0,638,1337,1337,0,0,1337,1,0,2,0,3,1,6,0,2,531,0,39,0,0,0,0,0,10,185000
160,7,5,604,0,92,696,696,720,0,1416,1,0,2,1,3,1,6,0,2,484,0,44,0,0,0,0,0,5,155000
20,5,7,696,0,162,858,858,0,0,858,1,0,1,0,2,1,4,0,0,0,117,0,0,0,0,0,0,2,116500
60,6,7,896,0,434,1330,1542,1330,0,2872,1,0,2,1,4,1,11,1,2,619,550,282,0,0,0,0,0,7,272000
160,6,6,556,0,248,804,804,744,0,1548,1,0,2,1,3,1,7,1,2,440,48,0,0,0,0,0,0,7,155000
20,9,5,0,0,1800,1800,1800,0,0,1800,0,0,2,0,2,1,7,0,2,702,288,136,0,0,0,0,0,5,239000
60,7,5,624,0,193,817,824,1070,0,1894,1,0,2,1,4,1,8,1,2,510,0,40,0,0,0,0,0,2,214900
60,6,5,0,0,783,783,783,701,0,1484,0,0,2,1,3,1,8,1,2,393,0,72,0,0,0,0,0,7,178900
50,5,7,428,0,300,728,976,332,0,1308,1,0,1,1,2,1,7,2,1,256,0,70,0,0,0,0,0,6,160000
20,5,7,902,0,196,1098,1098,0,0,1098,1,0,1,0,3,1,6,0,1,260,0,0,0,0,0,0,0,7,135000
50,3,6,0,0,600,600,600,368,0,968,0,0,1,0,2,1,6,0,0,0,0,0,0,0,0,0,0,5,37900
190,6,5,513,0,75,588,1095,0,0,1095,1,0,1,0,2,1,6,0,1,264,0,0,0,0,0,0,0,3,140000
50,4,4,0,0,720,720,720,472,0,1192,0,0,1,1,4,1,6,0,0,0,0,0,0,0,0,0,0,12,135000
160,7,5,567,0,197,764,764,862,0,1626,0,0,2,0,2,1,6,0,2,474,0,27,0,0,0,0,0,7,173000
120,6,5,0,0,918,918,918,0,0,918,0,0,2,0,2,1,5,1,1,264,28,0,0,0,0,0,0,4,99500
20,7,5,0,0,1428,1428,1428,0,0,1428,0,0,2,0,3,1,6,0,2,480,0,120,0,0,0,0,0,12,182000
70,7,8,0,0,728,728,1136,883,0,2019,0,0,1,0,3,1,8,0,2,532,509,135,0,0,0,0,0,10,167500
160,7,5,641,0,32,673,673,709,0,1382,1,0,2,1,3,1,6,0,2,490,153,50,0,0,0,0,0,4,165000
30,4,7,0,0,440,440,869,0,0,869,0,0,1,0,2,1,4,0,0,0,0,0,0,0,0,0,0,8,85500
120,7,5,1106,0,135,1241,1241,0,0,1241,1,0,1,1,1,1,4,0,2,569,0,116,0,0,0,0,0,11,199900
20,4,5,552,0,342,894,894,0,0,894,0,0,1,0,3,1,5,0,2,400,0,0,0,0,0,0,0,5,110000
20,5,6,651,0,470,1121,1121,0,0,1121,1,0,1,0,3,1,5,0,2,480,0,80,0,0,0,0,0,6,139000
85,7,9,867,0,77,944,999,0,0,999,1,0,1,0,3,1,6,0,2,588,144,76,0,0,0,0,0,7,178400
60,8,5,854,0,371,1225,1276,1336,0,2612,1,0,2,1,4,1,8,1,3,676,250,0,0,0,0,0,0,7,336000
20,7,5,0,0,1266,1266,1266,0,0,1266,0,0,2,0,2,1,6,1,2,388,100,16,0,0,0,0,0,3,159895
60,8,5,0,0,1128,1128,1149,1141,0,2290,0,0,2,1,4,1,9,1,2,779,0,0,0,0,0,0,0,5,255900
90,5,5,0,0,0,0,1302,432,0,1734,0,0,2,0,4,2,8,0,2,539,0,0,0,0,0,0,0,8,126000
190,5,5,1040,0,124,1164,1164,0,0,1164,1,0,1,0,3,1,5,0,1,240,0,48,0,0,0,0,0,8,125000
50,6,8,0,0,485,485,1001,634,0,1635,0,0,1,0,2,1,5,0,1,255,394,0,0,0,0,0,0,6,117000
20,9,5,1646,0,284,1930,1940,0,0,1940,1,0,2,1,3,1,8,1,3,606,168,95,0,0,0,0,0,4,395192
60,6,6,156,0,692,848,1118,912,0,2030,0,0,2,1,4,1,8,1,2,551,0,224,0,0,0,0,0,6,195000
60,7,5,0,0,770,770,778,798,0,1576,0,0,2,1,3,1,6,0,2,614,0,50,0,0,0,0,0,8,197000
60,8,5,1074,0,322,1396,1407,985,0,2392,1,0,2,1,3,1,7,1,3,870,0,70,0,0,0,0,0,6,348000
70,8,9,216,0,700,916,916,826,0,1742,0,0,1,1,4,1,8,1,2,424,0,169,0,0,0,0,0,11,168000
60,6,8,536,117,169,822,1020,831,0,1851,0,0,2,1,3,1,7,1,2,440,239,42,0,0,0,0,0,7,187000
60,6,5,0,0,750,750,750,750,0,1500,0,0,2,1,3,1,6,0,2,564,0,35,0,0,0,0,0,8,173900
20,10,5,1172,0,528,1700,1718,0,0,1718,1,0,2,0,3,1,7,1,3,786,216,48,0,0,0,0,0,7,337500
50,4,7,384,0,363,747,774,456,0,1230,1,0,1,1,3,1,5,0,1,305,0,57,0,0,63,0,0,8,121600
20,5,6,915,0,135,1050,1050,0,0,1050,1,0,1,0,3,1,6,0,1,368,0,319,0,0,0,0,0,1,136500
20,6,6,0,0,1442,1442,1442,0,0,1442,0,0,2,0,2,1,6,1,2,615,371,0,0,0,0,0,0,2,185000
30,3,4,0,0,1007,1007,1077,0,0,1077,0,0,1,0,3,1,6,1,1,210,0,100,48,0,0,0,0,5,91000
20,7,5,686,0,501,1187,1208,0,0,1208,1,0,2,0,2,1,6,0,2,632,105,61,0,0,0,0,0,2,206000
20,3,3,0,0,0,0,944,0,0,944,0,0,1,0,2,1,4,0,2,528,0,0,0,0,0,0,0,7,82000
30,5,6,0,0,691,691,691,0,0,691,0,0,1,0,2,1,4,0,1,216,0,20,94,0,0,0,0,1,86000
20,8,5,24,0,1550,1574,1574,0,0,1574,0,0,2,0,3,1,7,1,3,824,144,104,0,0,0,0,0,7,232000
90,5,6,0,0,1680,1680,1680,0,0,1680,0,0,2,0,4,2,8,0,2,528,0,0,0,0,0,0,0,6,136905
120,7,5,16,0,1330,1346,1504,0,0,1504,0,0,2,0,1,1,7,1,2,457,156,0,0,0,0,0,0,5,181000
80,5,8,595,0,390,985,985,0,0,985,0,0,2,0,3,1,6,0,1,328,210,0,0,0,0,0,0,11,149900
20,6,3,1237,0,420,1657,1657,0,0,1657,0,1,2,0,3,1,7,1,2,484,0,0,0,0,147,0,0,3,163500
160,4,4,273,273,0,546,546,546,0,1092,0,0,1,1,3,1,6,0,1,286,238,0,0,0,0,0,0,8,88000
20,7,5,0,0,1710,1710,1710,0,0,1710,0,0,2,0,3,1,7,1,2,550,100,48,0,0,180,0,0,4,240000
50,5,5,0,0,1008,1008,1008,0,514,1522,0,0,2,0,4,1,7,0,0,0,0,0,138,0,0,0,0,6,102000
50,5,5,0,0,720,720,720,551,0,1271,0,0,2,0,4,1,7,1,1,312,0,0,108,0,0,0,0,8,135000
90,5,5,0,0,0,0,1664,0,0,1664,0,0,2,0,4,2,8,0,0,0,0,0,0,0,0,0,0,5,100000
70,6,7,0,0,602,602,900,602,0,1502,0,0,1,1,3,1,7,2,1,180,96,0,112,0,53,0,0,8,165000
30,5,4,247,465,310,1022,1022,0,0,1022,1,0,1,0,2,1,4,0,1,280,0,30,226,0,0,0,0,6,85000
20,6,5,336,0,746,1082,1082,0,0,1082,0,0,1,0,2,1,5,1,1,240,0,130,0,0,0,0,0,11,119200
60,8,6,643,0,167,810,810,855,0,1665,1,0,2,1,3,1,6,0,2,528,0,45,0,0,0,0,0,11,227000
20,7,5,690,0,814,1504,1504,0,0,1504,1,0,2,0,3,1,6,1,2,478,115,66,0,0,0,0,0,6,203000
120,8,5,1036,0,184,1220,1360,0,0,1360,1,0,1,0,1,1,4,1,2,565,63,0,0,0,0,0,0,8,187500
80,7,5,0,0,384,384,802,670,0,1472,0,0,2,1,3,1,7,1,2,402,164,0,0,0,0,0,0,5,160000
120,7,5,16,0,1346,1362,1506,0,0,1506,0,0,2,0,2,1,6,1,2,440,142,20,0,0,0,0,0,4,213490
20,4,5,1024,0,108,1132,1132,0,0,1132,1,0,1,1,2,1,5,0,2,451,252,64,0,0,0,0,0,6,176000
20,7,5,684,0,515,1199,1220,0,0,1220,1,0,2,0,2,1,6,0,2,632,105,54,0,0,0,0,0,7,194000
50,5,5,324,0,588,912,912,336,0,1248,0,0,1,0,2,1,6,0,1,160,0,0,192,0,0,0,0,3,87000
120,7,5,16,0,1330,1346,1504,0,0,1504,0,0,2,0,2,1,7,1,2,437,156,20,0,0,0,0,0,5,191000
20,8,6,1165,400,0,1565,2898,0,0,2898,1,0,2,0,2,1,10,1,2,665,0,72,174,0,0,0,0,5,287000
20,5,5,138,468,276,882,882,0,0,882,1,0,1,0,3,1,5,0,2,461,96,0,0,0,0,0,0,3,112500
20,5,5,697,0,571,1268,1264,0,0,1264,1,0,1,0,3,1,6,2,2,461,0,0,0,0,143,0,0,4,167500
20,8,5,1513,0,125,1638,1646,0,0,1646,1,0,2,0,3,1,7,1,3,800,192,44,0,0,0,0,0,4,293077
50,5,5,368,41,359,768,968,408,0,1376,1,0,1,0,3,1,6,1,1,240,0,0,0,0,0,0,0,4,105000
160,6,7,317,0,355,672,672,546,0,1218,0,1,1,1,3,1,7,0,1,264,0,28,0,0,0,0,0,5,118000
190,5,8,0,0,686,686,948,980,0,1928,0,0,2,0,5,2,10,0,0,0,0,0,228,0,0,0,0,7,160000
75,7,3,523,0,301,824,1687,998,397,3082,1,0,2,1,5,1,12,2,2,672,136,63,0,0,0,0,0,8,197000
60,8,7,1012,0,326,1338,1352,1168,0,2520,1,0,2,1,5,1,10,1,3,796,209,55,0,0,0,0,0,11,310000
20,7,5,986,0,668,1654,1654,0,0,1654,1,0,2,0,3,1,6,0,3,900,0,136,0,0,0,0,0,2,230000
30,5,7,0,0,920,920,954,0,0,954,0,0,1,0,2,1,5,1,1,240,0,0,0,0,0,0,0,6,119750
20,4,3,0,0,0,0,845,0,0,845,0,0,1,0,3,1,5,0,1,290,186,0,0,0,0,0,0,1,84000
20,9,5,1022,0,598,1620,1620,0,0,1620,1,0,2,0,2,1,6,1,3,912,228,0,0,0,0,0,0,9,315500
60,8,5,0,0,1055,1055,1055,1208,0,2263,0,0,2,1,3,1,7,1,2,905,0,45,0,0,189,0,0,9,287000
160,4,6,0,0,546,546,798,546,0,1344,0,0,1,1,3,1,6,1,0,0,0,0,0,0,0,0,0,5,97000
180,4,4,509,0,121,630,630,0,0,630,1,0,1,0,1,1,3,0,1,286,0,0,0,0,0,0,0,4,80000
20,5,4,168,682,284,1134,1803,0,0,1803,1,0,2,0,3,1,8,1,2,484,0,0,0,0,0,0,0,1,155000
60,6,8,400,64,336,800,800,832,0,1632,0,1,1,1,4,1,7,0,2,484,0,40,0,0,0,0,0,7,173000
120,6,5,900,0,406,1306,1306,0,0,1306,1,0,2,0,1,1,5,1,2,624,170,63,0,0,0,0,0,8,196000
60,7,5,1085,0,390,1475,1532,797,0,2329,1,0,2,1,4,1,10,1,2,514,192,121,0,0,0,0,0,5,262280
20,8,5,1104,0,1420,2524,2524,0,0,2524,1,0,2,1,4,1,9,1,2,542,474,120,0,0,0,0,0,7,278000
20,3,5,0,0,0,0,1733,0,0,1733,0,0,2,0,4,1,8,1,2,452,0,0,0,0,0,0,0,6,139600
60,9,5,240,0,1752,1992,1992,876,0,2868,0,0,3,1,4,1,11,1,3,716,214,108,0,0,0,0,0,7,556581
20,5,5,686,0,304,990,990,0,0,990,0,1,1,0,3,1,5,0,2,672,0,0,0,0,0,0,0,2,145000
20,5,4,0,0,0,0,1771,0,0,1771,0,0,1,0,3,1,9,1,2,336,0,0,0,0,0,0,0,11,115000
20,4,7,0,0,0,0,930,0,0,930,0,0,1,0,2,1,6,0,1,308,0,0,0,0,0,0,0,4,84900
20,7,5,0,0,1302,1302,1302,0,0,1302,0,0,2,0,3,1,6,0,2,436,0,22,0,0,0,0,0,8,176485
20,7,5,0,0,1316,1316,1316,0,0,1316,0,0,2,0,3,1,6,1,2,440,0,20,0,0,0,0,0,10,200141
60,6,6,442,0,374,816,1127,850,0,1977,0,1,1,1,4,1,9,1,2,540,0,52,0,0,0,0,0,6,165000
20,5,6,383,0,833,1216,1526,0,0,1526,0,0,1,0,4,1,7,1,1,364,116,78,0,0,0,0,0,5,144500
60,8,5,932,0,133,1065,1091,898,0,1989,1,0,2,1,3,1,7,1,2,586,199,60,0,0,0,0,0,11,255000
20,6,5,644,0,549,1193,1523,0,0,1523,0,1,2,0,3,1,7,1,2,478,0,0,0,0,189,0,0,5,180000
120,7,5,659,0,705,1364,1364,0,0,1364,1,0,2,0,2,1,6,1,2,484,192,36,0,0,0,0,0,6,185850
60,7,6,595,0,378,973,979,871,0,1850,0,0,2,1,3,1,7,1,2,467,168,98,0,0,0,0,0,1,248000
60,9,5,936,0,168,1104,1130,1054,0,2184,1,0,2,1,3,1,10,1,3,836,0,102,0,0,0,0,0,7,335000
50,6,7,297,557,0,854,1096,895,0,1991,0,0,1,1,3,1,7,1,2,432,0,0,19,0,0,0,0,3,220000
120,8,5,616,0,722,1338,1338,0,0,1338,1,0,2,0,2,1,6,0,2,582,0,0,170,0,0,0,0,4,213500
30,3,4,0,0,894,894,894,0,0,894,0,0,1,0,2,1,6,0,3,1248,0,20,0,0,0,0,560,8,81000
190,5,5,0,0,662,662,1422,915,0,2337,0,0,2,0,5,2,10,0,2,560,0,57,0,0,0,0,0,9,90000
30,6,6,397,0,706,1103,1103,0,0,1103,0,0,1,0,2,1,5,1,2,440,166,120,0,0,0,0,0,7,110500
20,5,6,740,230,184,1154,1154,0,0,1154,0,0,1,1,3,1,6,1,2,480,0,58,0,0,0,0,0,11,154000
60,7,5,1201,0,105,1306,1306,954,0,2260,1,0,2,1,3,1,7,0,2,533,296,44,0,0,0,0,0,4,328000
60,6,7,0,0,799,799,799,772,0,1571,0,0,2,1,3,1,7,1,2,380,0,40,0,0,0,0,0,5,178000
60,6,6,674,106,0,780,798,813,0,1611,1,0,1,1,4,1,7,0,2,442,328,128,0,0,189,0,0,6,167900
160,6,4,837,0,105,942,1291,1230,0,2521,1,0,2,1,5,1,10,1,2,576,728,20,0,0,0,0,0,6,151400
45,5,7,220,0,625,845,893,0,0,893,0,1,1,0,2,1,4,0,2,576,0,0,0,0,0,0,0,5,135000
20,5,5,586,0,462,1048,1048,0,0,1048,1,0,1,0,3,1,6,0,1,286,0,20,0,0,192,0,0,6,135000
60,6,6,298,0,429,727,829,727,0,1556,0,0,1,1,4,1,8,0,2,441,0,0,0,0,0,0,0,5,154000
50,5,3,0,0,810,810,1002,454,0,1456,1,1,1,0,4,1,7,1,1,280,0,0,0,0,0,0,0,8,91500
60,6,6,535,0,155,690,698,728,0,1426,0,0,1,1,3,1,6,0,2,440,252,0,0,0,0,0,0,7,159500
20,7,5,0,0,1240,1240,1240,0,0,1240,0,0,2,0,2,1,5,0,3,826,140,93,0,0,0,0,0,5,194000
70,7,6,410,0,390,800,960,780,0,1740,0,0,1,1,3,1,6,2,1,240,0,0,0,0,0,0,0,7,219500
50,5,8,626,0,170,796,1096,370,0,1466,0,1,2,0,3,1,7,1,2,566,436,21,0,0,0,0,500,4,170000
20,5,5,75,791,230,1096,1096,0,0,1096,1,0,1,0,3,1,6,0,1,299,240,32,0,0,0,0,0,3,138800
120,6,5,662,0,186,848,848,0,0,848,1,0,1,0,1,1,3,1,2,420,140,0,0,0,0,0,0,5,155900
20,5,5,495,0,495,990,990,0,0,990,0,0,1,0,3,1,5,0,1,299,0,64,0,0,0,0,0,4,126000
20,6,7,656,0,602,1258,1258,0,0,1258,0,1,2,0,3,1,5,0,2,528,55,0,0,216,0,0,0,10,145000
